Date/Time,ActivePower_kW,WindSpeed_mps,TheoreticalPowerCurve_kWh,WindDirection_deg
2018-04-29 05:00:00,413.68637593587204,5.1010316212971984,395.192868777761,110.21373367309518
2018-04-29 06:00:00,393.13519922892215,5.324053883552547,439.84111465074284,121.07813390095966
2018-04-29 07:00:00,29.498818079630496,2.7065309882163966,29.99043079345367,152.7263654073075
2018-04-29 08:00:00,0.0,1.7581655879815388,0.0,196.102063496907
2018-04-29 09:00:00,0.0,1.6749526858329744,3.5452912097372664,156.76273345947217
2018-04-29 10:00:00,2.045952598253885,3.02303274472554,16.597160608447215,136.95370229085233
2018-04-29 11:00:00,0.0,2.9984043439229264,13.221233882945851,105.54953130086206
2018-04-29 12:00:00,122.41658528645819,3.907033721605932,188.87772839208102,83.44910176595046
2018-04-29 13:00:00,799.2459106445307,6.959450244903558,1018.8404962063036,74.01613616943355
2018-04-29 14:00:00,1370.7275187174448,8.280546824137366,1696.2854775981298,73.55939992268875
2018-04-29 15:00:00,1748.97015380859,9.074035008748366,2193.1613126079083,71.93940734863278
2018-04-29 16:00:00,2214.1806233723933,10.201738834381059,2879.772519757807,74.53573099772132
2018-04-29 17:00:00,2399.459472656247,10.776058355967132,3183.973061368135,74.27463277180985
2018-04-29 18:00:00,1923.137003580725,9.866498629252094,2700.157801372135,75.6660703023274
2018-04-29 19:00:00,1661.34582519531,9.43770774205525,2423.51499430823,76.67574183146155
2018-04-29 20:00:00,1531.1639811197867,8.943391164143875,2109.295559656893,76.38836415608718
2018-04-29 21:00:00,1029.7655232747372,7.522294600804642,1313.8680199736293,77.32830937703443
2018-04-29 22:00:00,324.9430287679032,4.744810461997981,319.84739646489464,88.02392959594722
2018-04-29 23:00:00,33.34928639729815,2.7876243591308554,21.897582152735435,97.55020650227857
2018-04-30 00:00:00,0.0,2.135333160559328,0.0,91.73567454020177
2018-04-30 01:00:00,0.0,2.6212468147277765,10.991028161980916,85.82092920939122
2018-04-30 02:00:00,20.532323201497334,3.800950884819025,100.92707203282208,81.69735081990557
2018-04-30 03:00:00,26.308365186055454,3.7701865037282265,91.27815971879049,69.10377248128249
2018-04-30 04:00:00,13.641600847244243,3.642065803209937,75.78385576356864,78.98055394490555
2018-04-30 05:00:00,2.272983392079667,3.4040721257527617,44.45393240354253,80.99943669637041
2018-04-30 06:00:00,0.0,3.0137710173924717,20.77640801871,80.12851460774736
2018-04-30 07:00:00,16.428021589914916,3.67368590831756,79.7864223491917,80.04954401652016
2018-04-30 08:00:00,0.38529968261718667,3.2567538022994964,32.92569003704752,78.19446309407546
2018-04-30 09:00:00,154.423347473144,4.506368319193519,223.54075444400019,70.47996393839516
2018-04-30 10:00:00,268.20677947998,5.0280309518178266,343.90852957732585,68.67736307779943
2018-04-30 11:00:00,299.8448969523108,5.482583840688065,473.0249682221288,35.31055609385168
2018-04-30 12:00:00,473.41404215494754,6.173155705134069,686.8795320049686,26.650421778360965
2018-04-30 13:00:00,504.58350626627566,6.099906444549557,662.031622695529,30.605996767679798
2018-04-30 14:00:00,658.7959391276039,6.608988126118972,858.118973537266,29.510555585225386
2018-04-30 15:00:00,712.3603515624982,7.435279846191402,1257.1179047680641,30.081269582112583
2018-04-30 16:00:00,1022.4407145182264,7.732757488886512,1387.9589364505248,26.246765136718682
2018-04-30 17:00:00,503.44201151529904,6.154324054718015,695.1362970952301,25.79885450998937
